pair0,pair1,idx
270,510,2321
260,390,2322
258,1179,2323
663,290,2324
323,504,2325
99,329,2326
497,98,2327
97,481,2328
341,781,2329
728,310,2330
1267,116,2331
1608,532,2332
475,339,2333
110,300,2334
526,261,2335
107,1013,2336
541,105,2337
311,290,2338
271,499,2339
399,332,2340
1277,297,2341
854,356,2342
533,100,2343
1150,1366,2344
112,482,2345
915,383,2346
367,596,2347
2084,98,2348
283,552,2349
728,121,2350
447,517,2351
1312,269,2352
525,636,2353
1495,302,2354
73,929,2355
102,584,2356
1668,346,2357
49,57,2358
462,668,2359
107,356,2360
857,349,2361
119,273,2362
550,385,2363
1041,260,2364
300,1249,2365
293,520,2366
296,436,2367
433,119,2368
281,441,2369
310,101,2370
462,285,2371
334,1459,2372
99,501,2373
71,263,2374
417,1248,2375
1253,949,2376
115,338,2377
585,406,2378
468,270,2379
99,117,2380
278,415,2381
345,1122,2382
938,389,2383
345,561,2384
296,882,2385
571,1785,2386
398,377,2387
609,657,2388
344,397,2389
1895,295,2390
103,1219,2391
270,394,2392
292,1279,2393
1857,327,2394
117,103,2395
568,1055,2396
987,826,2397
631,408,2398
487,1272,2399
1753,121,2400
103,263,2401
328,335,2402
109,876,2403
1112,285,2404
1529,269,2405
708,32,2406
329,280,2407
98,545,2408
272,111,2409
274,303,2410
296,955,2411
512,1243,2412
291,1619,2413
599,414,2414
366,397,2415
1692,263,2416
977,466,2417
2089,2040,2418
405,321,2419
858,750,2420
706,387,2421
868,409,2422
276,586,2423
454,642,2424
292,390,2425
100,376,2426
528,346,2427
787,1520,2428
316,103,2429
274,822,2430
2064,283,2431
897,1015,2432
1051,305,2433
109,862,2434
99,1938,2435
384,256,2436
270,595,2437
297,285,2438
492,101,2439
114,307,2440
975,290,2441
570,406,2442
110,669,2443
258,1901,2444
359,1837,2445
303,960,2446
262,286,2447
529,1162,2448
101,456,2449
1591,121,2450
521,548,2451
1432,363,2452
101,365,2453
333,479,2454
80,273,2455
115,894,2456
316,498,2457
549,1387,2458
1780,297,2459
768,334,2460
928,260,2461
579,1350,2462
311,1466,2463
980,387,2464
277,355,2465
120,105,2466
637,322,2467
317,581,2468
972,120,2469
273,116,2470
102,277,2471
770,443,2472
103,362,2473
1039,108,2474
725,1749,2475
99,623,2476
286,600,2477
513,104,2478
1067,867,2479
316,284,2480
276,817,2481
679,84,2482
1592,788,2483
2328,1710,2484
1223,381,2485
382,375,2486
298,591,2487
302,439,2488
585,285,2489
553,452,2490
484,510,2491
342,1177,2492
1153,612,2493
274,291,2494
950,260,2495
1126,2480,2496
110,933,2497
405,449,2498
1070,32,2499
318,260,2500
122,122,2501
341,610,2502
270,338,2503
679,323,2504
279,121,2505
332,286,2506
1022,116,2507
681,346,2508
292,439,2509
333,929,2510
316,510,2511
745,260,2512
403,519,2513
833,576,2514
435,779,2515
419,719,2516
678,917,2517
399,307,2518
369,349,2519
1956,267,2520
1199,308,2521
1081,275,2522
288,71,2523
752,523,2524
105,377,2525
782,456,2526
1831,263,2527
97,306,2528
119,464,2529
104,325,2530
2530,98,2531
419,101,2532
2311,122,2533
989,260,2534
568,1110,2535
604,356,2536
1429,97,2537
319,387,2538
398,2472,2539
529,558,2540
419,1218,2541
115,534,2542
108,954,2543
119,263,2544
997,457,2545
638,757,2546
262,334,2547
764,1172,2548
463,666,2549
267,422,2550
114,370,2551
705,461,2552
115,396,2553
2190,2255,2554
464,295,2555
101,703,2556
1579,1485,2557
100,277,2558
102,893,2559
345,1171,2560
323,507,2561
1585,646,2562
1518,321,2563
602,297,2564
645,275,2565
1200,278,2566
339,297,2567
288,69,2568
528,108,2569
403,962,2570
110,350,2571
1221,1545,2572
114,298,2573
1136,283,2574
262,320,2575
2258,465,2576
2220,297,2577
119,421,2578
1800,448,2579
901,387,2580
664,290,2581
115,261,2582
112,289,2583
412,387,2584
258,1440,2585
1195,501,2586
104,383,2587
115,374,2588
98,1891,2589
2302,930,2590
870,326,2591
1930,410,2592
310,283,2593
618,499,2594
784,277,2595
274,929,2596
1080,1575,2597
909,116,2598
344,838,2599
793,259,2600
582,496,2601
1119,499,2602
494,659,2603
984,100,2604
2273,449,2605
487,1418,2606
119,262,2607
102,618,2608
1174,32,2609
115,1134,2610
302,415,2611
1615,32,2612
115,1198,2613
99,1408,2614
482,259,2615
291,652,2616
1437,393,2617
1689,1141,2618
1291,101,2619
1737,1047,2620
2492,1020,2621
1033,283,2622
389,520,2623
529,339,2624
497,310,2625
2304,490,2626
1026,260,2627
1389,922,2628
935,1577,2629
109,275,2630
105,306,2631
109,493,2632
323,758,2633
299,355,2634
303,531,2635
323,669,2636
119,1745,2637
1020,499,2638
655,281,2639
1665,635,2640
388,397,2641
896,414,2642
1174,109,2643
1132,455,2644
334,772,2645
304,1168,2646
896,280,2647
861,387,2648
83,1993,2649
292,374,2650
1390,1910,2651
292,366,2652
102,273,2653
413,666,2654
550,850,2655
105,267,2656
1606,283,2657
1129,115,2658
955,601,2659
712,641,2660
567,666,2661
802,305,2662
98,1472,2663
274,740,2664
874,310,2665
1180,117,2666
429,102,2667
100,386,2668
372,790,2669
1104,614,2670
388,1525,2671
497,316,2672
1502,263,2673
104,1143,2674
382,1310,2675
1861,1054,2676
1886,97,2677
505,32,2678
597,899,2679
1778,311,2680
2213,121,2681
874,709,2682
276,612,2683
298,368,2684
505,718,2685
2462,490,2686
2037,107,2687
915,310,2688
562,115,2689
1191,767,2690
580,537,2691
594,2556,2692
622,262,2693
119,470,2694
540,280,2695
277,303,2696
366,285,2697
371,1550,2698
268,381,2699
399,731,2700
1184,101,2701
511,834,2702
2008,279,2703
839,265,2704
371,719,2705
115,477,2706
983,256,2707
97,282,2708
116,340,2709
419,500,2710
1876,297,2711
1175,383,2712
380,340,2713
1241,2017,2714
953,500,2715
430,284,2716
342,1485,2717
836,359,2718
1035,427,2719
575,366,2720
1609,32,2721
753,688,2722
403,109,2723
1519,350,2724
1383,1123,2725
1922,389,2726
678,263,2727
79,75,2728
1022,532,2729
492,1644,2730
1330,269,2731
288,79,2732
119,1360,2733
112,376,2734
1374,32,2735
1625,366,2736
746,280,2737
590,913,2738
362,105,2739
535,639,2740
1088,387,2741
100,399,2742
111,404,2743
278,397,2744
833,527,2745
535,280,2746
1574,2554,2747
770,98,2748
102,316,2749
1498,314,2750
98,1252,2751
271,110,2752
283,416,2753
1019,408,2754
855,1809,2755
533,1077,2756
258,776,2757
376,538,2758
299,429,2759
115,341,2760
285,417,2761
679,87,2762
276,109,2763
651,286,2764
435,1012,2765
953,2099,2766
114,310,2767
900,419,2768
70,114,2769
296,586,2770
663,297,2771
326,1129,2772
683,302,2773
568,440,2774
73,116,2775
1184,256,2776
484,364,2777
2535,32,2778
984,108,2779
339,668,2780
115,604,2781
1046,305,2782
739,1059,2783
273,728,2784
2484,1212,2785
638,263,2786
590,100,2787
107,2063,2788
454,446,2789
528,112,2790
1443,1966,2791
336,263,2792
539,1196,2793
545,410,2794
111,360,2795
1148,115,2796
607,614,2797
2435,121,2798
1763,2422,2799
1265,277,2800
372,449,2801
1427,32,2802
264,302,2803
325,298,2804
270,757,2805
485,523,2806
110,559,2807
1355,374,2808
260,322,2809
1515,256,2810
654,387,2811
678,904,2812
1818,101,2813
2005,615,2814
100,1428,2815
1774,280,2816
597,455,2817
871,1821,2818
352,2158,2819
258,1213,2820
321,116,2821
925,299,2822
368,548,2823
307,283,2824
1157,389,2825
279,1797,2826
111,523,2827
2167,595,2828
325,117,2829
2379,259,2830
1923,275,2831
109,392,2832
390,407,2833
110,279,2834
258,1790,2835
946,344,2836
452,554,2837
780,116,2838
1887,284,2839
98,105,2840
869,386,2841
292,407,2842
1161,270,2843
859,118,2844
1764,1178,2845
888,283,2846
114,277,2847
769,2150,2848
863,104,2849
705,474,2850
1497,642,2851
2618,2649,2852
1089,32,2853
522,256,2854
417,1059,2855
98,310,2856
114,693,2857
2450,263,2858
2386,418,2859
115,300,2860
937,2341,2861
108,261,2862
291,504,2863
302,337,2864
297,385,2865
843,301,2866
475,670,2867
484,1536,2868
925,404,2869
274,642,2870
1263,609,2871
99,261,2872
385,274,2873
539,259,2874
390,337,2875
1579,510,2876
958,335,2877
298,964,2878
371,273,2879
2287,717,2880
118,381,2881
1695,277,2882
119,600,2883
1834,278,2884
327,1461,2885
2330,273,2886
413,306,2887
272,421,2888
99,327,2889
439,1941,2890
76,270,2891
114,709,2892
602,520,2893
948,280,2894
738,302,2895
432,102,2896
273,317,2897
258,1659,2898
1564,101,2899
103,452,2900
344,987,2901
380,441,2902
285,102,2903
275,103,2904
1210,583,2905
111,99,2906
1005,875,2907
1114,406,2908
1129,260,2909
613,274,2910
341,401,2911
1616,865,2912
2411,1260,2913
430,384,2914
355,1434,2915
627,322,2916
2111,1264,2917
282,761,2918
475,531,2919
429,100,2920
264,275,2921
300,292,2922
280,1202,2923
506,1031,2924
511,875,2925
481,930,2926
467,401,2927
410,260,2928
1990,1629,2929
977,1563,2930
97,413,2931
286,379,2932
99,860,2933
78,1907,2934
432,284,2935
115,313,2936
789,310,2937
316,413,2938
1850,285,2939
570,383,2940
655,115,2941
712,1284,2942
1325,744,2943
516,1747,2944
382,1843,2945
422,286,2946
115,952,2947
115,426,2948
1136,490,2949
555,116,2950
291,960,2951
282,317,2952
375,610,2953
291,1486,2954
316,112,2955
290,504,2956
117,256,2957
613,476,2958
121,816,2959
513,267,2960
1035,375,2961
1432,563,2962
333,596,2963
898,517,2964
2151,1825,2965
492,1249,2966
119,658,2967
1245,455,2968
271,842,2969
99,965,2970
685,688,2971
292,627,2972
942,413,2973
511,1065,2974
336,638,2975
431,2237,2976
1155,115,2977
925,377,2978
101,119,2979
1621,326,2980
112,267,2981
1091,718,2982
999,116,2983
104,307,2984
682,410,2985
103,633,2986
518,108,2987
306,1236,2988
430,1003,2989
918,285,2990
1153,412,2991
763,540,2992
655,258,2993
1070,283,2994
827,659,2995
290,278,2996
789,1141,2997
392,381,2998
578,275,2999
100,2519,3000
102,804,3001
117,321,3002
105,1178,3003
117,101,3004
97,310,3005
267,956,3006
279,320,3007
1234,256,3008
99,560,3009
2306,263,3010
813,527,3011
1384,718,3012
112,362,3013
103,2036,3014
1654,362,3015
1244,385,3016
2086,1013,3017
330,786,3018
315,547,3019
117,306,3020
115,289,3021
597,558,3022
493,1122,3023
306,376,3024
114,505,3025
705,363,3026
1358,1289,3027
737,656,3028
820,612,3029
294,297,3030
114,302,3031
1292,519,3032
97,1479,3033
1346,302,3034
316,296,3035
302,374,3036
370,259,3037
115,325,3038
286,263,3039
291,1727,3040
892,459,3041
1505,586,3042
2262,483,3043
571,112,3044
327,603,3045
1004,498,3046
2511,105,3047
1193,269,3048
1805,381,3049
1057,426,3050
657,280,3051
1402,1211,3052
313,459,3053
471,346,3054
119,2042,3055
1198,107,3056
260,566,3057
471,100,3058
602,274,3059
1201,262,3060
906,660,3061
424,1262,3062
679,72,3063
99,665,3064
311,297,3065
799,278,3066
444,115,3067
310,269,3068
98,263,3069
1133,400,3070
323,339,3071
102,633,3072
372,689,3073
571,296,3074
109,1462,3075
411,358,3076
102,501,3077
392,256,3078
321,259,3079
2348,116,3080
99,1637,3081
99,328,3082
690,116,3083
694,292,3084
2692,256,3085
1296,310,3086
2141,283,3087
1144,292,3088
663,323,3089
497,100,3090
370,1637,3091
1270,414,3092
2183,116,3093
2078,701,3094
508,280,3095
99,1578,3096
551,441,3097
98,32,3098
332,298,3099
572,99,3100
111,100,3101
368,659,3102
99,711,3103
894,107,3104
1778,329,3105
285,410,3106
300,376,3107
1389,1199,3108
700,120,3109
341,383,3110
39,109,3111
109,1629,3112
1180,979,3113
2693,418,3114
118,327,3115
331,726,3116
102,1344,3117
268,267,3118
260,278,3119
758,406,3120
568,383,3121
439,1068,3122
110,469,3123
507,323,3124
734,520,3125
299,303,3126
583,954,3127
1075,32,3128
1403,32,3129
987,1743,3130
282,2033,3131
341,1856,3132
481,279,3133
603,1059,3134
580,289,3135
2345,681,3136
639,337,3137
586,644,3138
1839,515,3139
300,279,3140
755,256,3141
99,546,3142
413,426,3143
1794,256,3144
286,1347,3145
1120,472,3146
328,99,3147
483,2681,3148
376,103,3149
372,586,3150
351,377,3151
104,105,3152
483,1054,3153
763,283,3154
2747,297,3155
1159,1284,3156
467,980,3157
428,518,3158
647,387,3159
1709,2594,3160
764,875,3161
117,359,3162
108,379,3163
1118,426,3164
1716,101,3165
831,1068,3166
458,101,3167
2700,1298,3168
291,1132,3169
281,358,3170
1914,115,3171
97,915,3172
1146,772,3173
362,2019,3174
643,32,3175
1585,1168,3176
454,569,3177
413,100,3178
2191,105,3179
325,292,3180
518,318,3181
1342,1179,3182
341,1605,3183
419,381,3184
327,452,3185
900,115,3186
73,110,3187
44,991,3188
288,66,3189
423,438,3190
944,269,3191
2249,789,3192
447,2538,3193
667,502,3194
492,1239,3195
285,1888,3196
604,277,3197
1976,410,3198
1539,452,3199
307,259,3200
1448,356,3201
263,103,3202
898,493,3203
281,421,3204
1188,278,3205
494,1348,3206
528,286,3207
1603,534,3208
541,383,3209
2788,275,3210
300,305,3211
380,624,3212
275,483,3213
2038,2946,3214
483,112,3215
1967,2720,3216
950,1801,3217
657,350,3218
935,108,3219
863,280,3220
315,552,3221
257,741,3222
522,1522,3223
774,2125,3224
1834,307,3225
1687,423,3226
102,426,3227
2934,89,3228
298,396,3229
937,1209,3230
955,302,3231
289,443,3232
270,427,3233
316,952,3234
1297,2457,3235
1473,438,3236
385,520,3237
1351,392,3238
578,1469,3239
451,282,3240
2198,699,3241
2253,1260,3242
478,377,3243
105,101,3244
488,259,3245
2195,356,3246
407,901,3247
692,888,3248
627,366,3249
2403,515,3250
1117,1698,3251
98,802,3252
1647,614,3253
644,283,3254
2340,111,3255
571,102,3256
539,320,3257
258,718,3258
118,600,3259
694,412,3260
859,266,3261
549,1932,3262
1722,339,3263
118,555,3264
541,310,3265
323,779,3266
1223,534,3267
1270,688,3268
752,286,3269
351,518,3270
351,1239,3271
737,668,3272
451,490,3273
1588,285,3274
667,416,3275
419,868,3276
2838,500,3277
2301,715,3278
1087,406,3279
115,2189,3280
382,499,3281
272,2079,3282
650,387,3283
576,2251,3284
2143,111,3285
3044,500,3286
1665,1324,3287
103,273,3288
613,337,3289
434,1329,3290
291,656,3291
303,691,3292
582,295,3293
399,103,3294
567,286,3295
403,711,3296
2391,299,3297
115,878,3298
316,661,3299
1195,332,3300
2135,446,3301
1519,105,3302
369,1755,3303
98,383,3304
1355,389,3305
771,285,3306
896,688,3307
303,504,3308
493,445,3309
1887,308,3310
2014,457,3311
323,401,3312
381,269,3313
639,274,3314
760,438,3315
285,1553,3316
1041,115,3317
427,745,3318
594,1408,3319
105,316,3320
722,277,3321
334,1160,3322
303,652,3323
1306,313,3324
2608,1289,3325
256,297,3326
1096,377,3327
1494,302,3328
454,929,3329
105,409,3330
1018,118,3331
1226,415,3332
2288,101,3333
579,1446,3334
927,320,3335
301,1681,3336
97,1039,3337
493,840,3338
833,384,3339
747,449,3340
102,965,3341
310,291,3342
683,277,3343
272,265,3344
263,1431,3345
2933,268,3346
285,1765,3347
351,335,3348
285,112,3349
102,966,3350
619,121,3351
260,388,3352
2748,1597,3353
619,384,3354
1730,277,3355
1646,1866,3356
2208,256,3357
121,291,3358
1212,256,3359
106,1261,3360
1231,283,3361
1153,260,3362
1350,269,3363
1650,759,3364
667,875,3365
119,1179,3366
604,260,3367
102,595,3368
969,415,3369
359,1055,3370
1535,101,3371
69,3162,3372
334,517,3373
689,386,3374
2860,307,3375
299,1863,3376
877,1021,3377
292,330,3378
2973,308,3379
536,356,3380
1985,277,3381
791,1840,3382
339,517,3383
641,32,3384
2009,299,3385
268,2826,3386
2764,642,3387
368,502,3388
99,1000,3389
570,450,3390
460,116,3391
613,407,3392
737,652,3393
507,387,3394
2337,386,3395
99,881,3396
281,1360,3397
580,386,3398
468,117,3399
297,507,3400
98,1209,3401
326,908,3402
369,306,3403
411,1445,3404
280,1345,3405
3094,2069,3406
1897,1196,3407
552,262,3408
106,376,3409
2426,924,3410
2739,335,3411
332,101,3412
116,277,3413
485,882,3414
2162,293,3415
898,501,3416
262,375,3417
416,1137,3418
736,2106,3419
108,270,3420
844,297,3421
273,1294,3422
445,286,3423
1057,269,3424
1949,744,3425
325,283,3426
739,1183,3427
2532,952,3428
281,600,3429
351,108,3430
1358,376,3431
545,797,3432
2193,263,3433
1933,3087,3434
427,278,3435
1257,851,3436
98,338,3437
419,534,3438
285,278,3439
262,345,3440
282,483,3441
434,417,3442
1852,393,3443
300,448,3444
454,472,3445
102,300,3446
1037,274,3447
1220,524,3448
109,356,3449
914,320,3450
281,319,3451
423,379,3452
395,291,3453
344,872,3454
540,314,3455
473,280,3456
833,286,3457
896,547,3458
270,1413,3459
1894,121,3460
1537,517,3461
122,101,3462
315,1006,3463
342,880,3464
1265,302,3465
509,408,3466
1377,534,3467
2521,366,3468
2155,260,3469
1777,519,3470
282,267,3471
286,399,3472
2588,284,3473
103,669,3474
958,586,3475
983,101,3476
577,407,3477
1312,265,3478
114,785,3479
582,640,3480
915,286,3481
583,2395,3482
1156,555,3483
1155,1336,3484
350,327,3485
1276,448,3486
780,539,3487
1347,1069,3488
258,867,3489
683,280,3490
380,921,3491
3090,1812,3492
728,426,3493
533,1839,3494
1175,450,3495
404,298,3496
115,320,3497
1020,110,3498
1777,1547,3499
455,520,3500
1423,32,3501
2298,363,3502
622,356,3503
109,305,3504
721,452,3505
2891,1835,3506
380,104,3507
103,546,3508
116,1506,3509
390,476,3510
1979,458,3511
1753,269,3512
103,665,3513
904,99,3514
383,278,3515
307,375,3516
97,576,3517
313,3302,3518
257,1689,3519
507,920,3520
567,107,3521
1281,292,3522
682,346,3523
639,285,3524
2876,298,3525
306,312,3526
508,2087,3527
262,292,3528
374,116,3529
471,718,3530
316,546,3531
3531,120,3532
1094,314,3533
2269,299,3534
307,1031,3535
467,779,3536
291,695,3537
114,300,3538
106,2177,3539
434,2316,3540
283,395,3541
1951,109,3542
482,296,3543
385,397,3544
2334,588,3545
567,1207,3546
460,293,3547
2455,307,3548
1861,1197,3549
373,2053,3550
1373,540,3551
3508,266,3552
526,301,3553
1128,290,3554
291,849,3555
753,547,3556
1056,875,3557
119,1305,3558
1494,349,3559
822,260,3560
267,260,3561
328,112,3562
1645,400,3563
2777,1303,3564
1217,2546,3565
445,314,3566
1149,537,3567
350,715,3568
97,666,3569
747,1354,3570
836,3234,3571
544,417,3572
819,256,3573
995,297,3574
336,276,3575
545,337,3576
322,1190,3577
1008,305,3578
475,502,3579
1770,389,3580
3108,1953,3581
734,406,3582
372,116,3583
1215,448,3584
383,776,3585
432,259,3586
577,397,3587
303,1356,3588
119,847,3589
351,990,3590
112,295,3591
428,426,3592
568,537,3593
1201,359,3594
2289,260,3595
115,713,3596
259,278,3597
403,321,3598
104,687,3599
104,270,3600
582,796,3601
833,344,3602
411,1854,3603
944,101,3604
1176,1375,3605
1111,107,3606
114,279,3607
105,32,3608
108,713,3609
557,283,3610
100,405,3611
288,70,3612
1355,122,3613
112,260,3614
329,115,3615
341,73,3616
283,337,3617
806,2015,3618
451,296,3619
291,980,3620
100,514,3621
471,266,3622
1085,964,3623
521,502,3624
2162,586,3625
352,101,3626
567,2466,3627
1660,366,3628
273,349,3629
115,629,3630
310,303,3631
281,534,3632
2027,290,3633
307,256,3634
513,268,3635
1205,99,3636
728,954,3637
316,3339,3638
950,612,3639
321,284,3640
2905,292,3641
117,342,3642
528,523,3643
2610,595,3644
306,289,3645
416,1272,3646
639,407,3647
83,3107,3648
915,1338,3649
316,528,3650
264,2406,3651
291,2274,3652
454,821,3653
304,470,3654
835,1364,3655
2768,3517,3656
599,733,3657
454,260,3658
484,2412,3659
114,457,3660
112,318,3661
513,393,3662
104,379,3663
114,535,3664
353,738,3665
1220,259,3666
302,278,3667
1493,489,3668
291,669,3669
492,682,3670
581,292,3671
100,300,3672
373,111,3673
109,2758,3674
764,834,3675
931,406,3676
102,600,3677
1036,414,3678
787,279,3679
390,530,3680
102,867,3681
373,2586,3682
470,303,3683
621,1441,3684
382,115,3685
477,100,3686
1019,363,3687
325,1298,3688
103,32,3689
1278,302,3690
2025,299,3691
1056,323,3692
912,727,3693
1499,917,3694
315,998,3695
1149,693,3696
1623,1095,3697
855,2590,3698
121,265,3699
1058,280,3700
1782,412,3701
292,962,3702
97,501,3703
281,2305,3704
746,292,3705
1063,292,3706
845,3032,3707
2896,829,3708
679,450,3709
273,266,3710
106,117,3711
285,794,3712
647,297,3713
1125,1392,3714
923,260,3715
328,480,3716
258,440,3717
115,932,3718
3142,313,3719
738,277,3720
2496,97,3721
3375,972,3722
582,278,3723
99,1261,3724
1717,1336,3725
759,379,3726
467,654,3727
1890,302,3728
2613,116,3729
459,1303,3730
260,337,3731
583,1277,3732
98,809,3733
613,395,3734
719,362,3735
444,634,3736
1127,385,3737
328,684,3738
1974,101,3739
800,677,3740
2818,516,3741
322,374,3742
1426,103,3743
274,355,3744
121,303,3745
784,302,3746
673,305,3747
1176,636,3748
818,285,3749
264,356,3750
1456,280,3751
322,2806,3752
258,545,3753
98,98,3754
334,1545,3755
1402,1309,3756
1652,810,3757
99,276,3758
103,381,3759
1226,337,3760
2329,310,3761
115,541,3762
844,389,3763
551,2449,3764
322,285,3765
112,115,3766
599,508,3767
107,345,3768
912,939,3769
1800,305,3770
776,277,3771
3091,1319,3772
482,346,3773
1198,718,3774
956,115,3775
2453,305,3776
902,3406,3777
1436,461,3778
1445,292,3779
257,89,3780
99,535,3781
1410,101,3782
44,1403,3783
447,2827,3784
286,1444,3785
2666,699,3786
3348,110,3787
590,966,3788
3135,293,3789
800,455,3790
112,292,3791
1556,1776,3792
262,259,3793
279,269,3794
528,300,3795
328,448,3796
411,329,3797
100,564,3798
511,278,3799
999,510,3800
484,1193,3801
748,285,3802
103,445,3803
707,1511,3804
99,465,3805
845,1300,3806
1692,305,3807
450,951,3808
1422,591,3809
925,259,3810
692,1090,3811
1623,1093,3812
307,427,3813
1120,314,3814
1418,962,3815
334,111,3816
871,1003,3817
3148,101,3818
828,534,3819
355,1961,3820
845,326,3821
1451,2107,3822
651,321,3823
105,256,3824
102,761,3825
721,445,3826
298,350,3827
364,363,3828
97,264,3829
783,646,3830
513,545,3831
109,682,3832
3398,636,3833
355,908,3834
722,115,3835
1715,338,3836
747,321,3837
2031,740,3838
1265,1102,3839
396,2013,3840
763,726,3841
370,101,3842
32,366,3843
1697,527,3844
2935,280,3845
97,1141,3846
3060,117,3847
832,401,3848
1632,302,3849
674,791,3850
549,1682,3851
432,3497,3852
292,729,3853
477,1071,3854
468,299,3855
1104,285,3856
368,504,3857
1390,397,3858
395,1471,3859
521,951,3860
1312,356,3861
262,954,3862
1998,267,3863
724,115,3864
115,333,3865
592,337,3866
119,1575,3867
631,1854,3868
2568,565,3869
108,1849,3870
283,476,3871
110,305,3872
902,1106,3873
707,293,3874
638,305,3875
1693,779,3876
286,608,3877
2531,473,3878
577,663,3879
1544,390,3880
785,1326,3881
292,274,3882
109,270,3883
576,497,3884
930,816,3885
371,3330,3886
364,256,3887
258,2178,3888
339,520,3889
49,48,3890
532,469,3891
2314,1268,3892
286,1569,3893
101,933,3894
100,495,3895
497,731,3896
471,766,3897
322,727,3898
353,391,3899
321,308,3900
577,274,3901
378,392,3902
97,107,3903
1383,666,3904
633,993,3905
989,277,3906
334,707,3907
344,883,3908
836,318,3909
1826,87,3910
1502,305,3911
2668,2100,3912
1009,389,3913
97,1041,3914
103,275,3915
3158,270,3916
106,101,3917
2852,299,3918
321,916,3919
833,817,3920
1050,297,3921
864,115,3922
75,1825,3923
3885,618,3924
119,884,3925
519,269,3926
99,299,3927
943,261,3928
262,699,3929
1143,608,3930
398,1654,3931
99,405,3932
705,329,3933
1678,302,3934
382,578,3935
399,112,3936
427,1859,3937
100,483,3938
481,3374,3939
98,295,3940
2086,1074,3941
429,293,3942
2195,275,3943
776,302,3944
435,936,3945
3416,305,3946
303,2441,3947
258,3386,3948
2911,274,3949
521,462,3950
382,110,3951
282,384,3952
901,297,3953
595,277,3954
322,2321,3955
310,355,3956
104,3423,3957
100,501,3958
1016,320,3959
301,375,3960
577,337,3961
654,323,3962
298,341,3963
101,275,3964
2025,377,3965
263,1785,3966
411,1305,3967
273,338,3968
321,533,3969
1121,326,3970
1199,284,3971
930,500,3972
292,1595,3973
2667,256,3974
592,470,3975
432,598,3976
374,291,3977
3855,104,3978
116,97,3979
497,576,3980
1717,260,3981
112,256,3982
3372,512,3983
1026,1336,3984
121,280,3985
2298,563,3986
645,1469,3987
1518,282,3988
3636,426,3989
101,541,3990
2329,333,3991
99,305,3992
1959,279,3993
897,1197,3994
100,1236,3995
318,498,3996
475,558,3997
1827,537,3998
268,101,3999
306,2550,4000
291,1604,4001
297,1927,4002
1050,2617,4003
344,2358,4004
1233,660,4005
1400,835,4006
464,2200,4007
1936,97,4008
344,2830,4009
618,273,4010
1064,524,4011
819,283,4012
3077,1165,4013
678,350,4014
881,302,4015
370,1809,4016
304,1902,4017
644,280,4018
1325,455,4019
1040,455,4020
911,376,4021
492,299,4022
1285,389,4023
334,267,4024
413,3613,4025
2471,263,4026
582,646,4027
315,2256,4028
627,337,4029
278,326,4030
110,269,4031
582,338,4032
279,505,4033
2717,1260,4034
627,1607,4035
1879,32,4036
1450,408,4037
344,530,4038
920,883,4039
1284,500,4040
300,427,4041
923,115,4042
2047,1079,4043
116,115,4044
3681,310,4045
292,379,4046
751,904,4047
107,97,4048
511,1114,4049
292,310,4050
105,332,4051
1975,280,4052
2563,2070,4053
108,496,4054
78,111,4055
2101,1466,4056
1142,390,4057
390,685,4058
3514,1368,4059
260,554,4060
1457,109,4061
122,256,4062
535,283,4063
751,111,4064
403,360,4065
451,32,4066
279,623,4067
390,949,4068
1301,292,4069
262,3409,4070
961,1123,4071
405,115,4072
639,476,4073
315,652,4074
114,381,4075
411,3459,4076
1779,283,4077
103,121,4078
526,785,4079
1332,632,4080
351,299,4081
296,1441,4082
1894,269,4083
1791,1612,4084
368,773,4085
1998,326,4086
1001,1898,4087
368,849,4088
930,359,4089
105,346,4090
551,421,4091
344,83,4092
1684,277,4093
98,399,4094
369,1953,4095
99,534,4096
304,2892,4097
1063,298,4098
112,1656,4099
856,270,4100
298,117,4101
99,3245,4102
1278,292,4103
115,1492,4104
322,797,4105
3222,766,4106
855,728,4107
322,2077,4108
46,109,4109
383,307,4110
99,759,4111
341,1106,4112
997,1492,4113
2083,890,4114
1410,256,4115
364,326,4116
3276,306,4117
674,862,4118
950,292,4119
1017,343,4120
344,804,4121
301,688,4122
654,339,4123
98,2290,4124
1039,917,4125
787,581,4126
672,1541,4127
300,298,4128
2453,263,4129
2193,305,4130
617,519,4131
639,395,4132
107,263,4133
1100,520,4134
1528,256,4135
303,656,4136
331,427,4137
105,327,4138
733,1181,4139
1039,116,4140
1208,1471,4141
1002,401,4142
371,501,4143
1099,285,4144
2343,1898,4145
334,279,4146
914,623,4147
662,496,4148
110,917,4149
306,1428,4150
1789,280,4151
70,328,4152
288,423,4153
1989,1272,4154
3074,952,4155
3100,1077,4156
447,1028,4157
2173,1745,4158
1266,105,4159
912,1255,4160
1461,283,4161
2314,2021,4162
1296,1141,4163
1976,775,4164
898,386,4165
368,1164,4166
742,1071,4167
104,1394,4168
352,104,4169
3192,418,4170
1005,691,4171
396,849,4172
2409,775,4173
300,375,4174
937,1143,4175
411,658,4176
262,2090,4177
630,666,4178
1764,1652,4179
614,452,4180
694,277,4181
1016,282,4182
114,267,4183
507,297,4184
371,622,4185
1728,476,4186
572,952,4187
258,1367,4188
115,473,4189
451,110,4190
4089,1446,4191
1555,522,4192
554,116,4193
1664,321,4194
1169,558,4195
